esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
3522299,23/7/2015 15:10,60,345.5,-22.5,3.846,3.818,37,35,27.17,81.68999
6192795,27/7/2015 20:56,60,345.5,-22.5,3.846,3.819,37,35,27.19,81.74
4694396,28/7/2015 21:03,60,345.5,-22.5,3.848,3.819,37,35,27.21,81.79
5360796,30/7/2015 16:21,60,345.7,-22.5,3.847,3.82,37,35,27.22,81.84
2277153,3/8/2015 20:52,60,345.7,-22.5,3.847,3.82,37,35,27.24,81.89
5897782,4/8/2015 15:35,60,345.7,-22.5,3.847,3.82,37,35,27.26,81.93999
9432034,6/8/2015 15:44,60.4,345.7,-22.5,3.848,3.82,37,35,27.27,81.99
5619831,10/8/2015 21:34,60.4,345.7,-22.5,3.848,3.82,37,35,27.29,82.04
3009393,11/8/2015 15:36,60.4,345.8,-22.5,3.849,3.821,37,35,27.31,82.11
2980515,13/8/2015 20:18,60.4,345.8,-22.5,3.849,3.821,37,35,27.33,82.16
2987123,17/8/2015 18:02,60.4,345.8,-22.5,3.849,3.822,37,35,27.34,82.18
9317454,18/8/2015 15:15,60.4,345.8,-22.5,3.85,3.821,37,35,27.35,82.23
3012272,20/8/2015 22:24,60.4,345.8,-22.5,3.85,3.822,37,35,27.37,82.28
1868054,24/8/2015 20:38,60.4,345.8,-22.5,3.85,3.823,37,35,27.39,82.34
8952017,25/8/2015 20:05,60.4,346,-22.5,3.851,3.823,37,35,27.4,82.39
2826708,27/8/2015 14:26,60.4,346,-22.5,3.851,3.823,37,35,27.42,82.43999
1643227,8/9/2015 20:45,60.4,346,-22.5,3.851,3.823,37,35,27.44,82.5
9100688,10/9/2015 20:34,60.8,346,-22.5,3.852,3.824,37,35,27.46,82.55
5864426,14/9/2015 15:27,60.8,346,-22.5,3.853,3.825,37,35,27.47,82.6
6669164,15/9/2015 20:38,60.8,346.1,-22.5,3.852,3.824,37,35,27.49,82.65
4109500,17/9/2015 20:54,60.8,346.1,-22.5,3.853,3.825,37,35,27.51,82.7
9920327,21/9/2015 15:14,60.8,346.1,-22.5,3.853,3.826,37,35,27.52,82.75
4850114,22/9/2015 20:19,60.8,346.1,-22.5,3.854,3.826,37,35,27.54,82.8
2681715,24/9/2015 15:23,60.8,346.3,-22.5,3.854,3.826,37,35,27.56,82.85
8781039,28/9/2015 16:20,60.8,346.1,-22.5,3.854,3.827,37,35,27.57,82.9
2977313,29/9/2015 22:12,60.8,346.3,-22.5,3.854,3.827,37,35,27.6,82.95
3727011,1/10/2015 14:55,60.8,346.3,-22.5,3.854,3.827,37,35,27.61,83
2350723,16/3/2015 15:04,61.2,346.4,-22.5,3.855,3.828,37,35,27.62,83.05
1175751,7/5/2015 20:59,61.2,346.4,-22.5,3.855,3.828,37,35,27.64,83.1
4345062,8/5/2015 21:22,61.2,346.4,-22.5,3.855,3.828,37,35,27.67,83.17
6662027,13/5/2015 13:26,61.2,346.4,-22.5,3.856,3.829,37,35,27.68,83.22
3356247,19/5/2015 14:38,61.2,346.4,-22.5,3.856,3.829,37,35,27.7,83.27
9187859,20/5/2015 20:59,61.2,346.4,-22.5,3.857,3.83,37,35,27.71,83.32
9770945,21/5/2015 21:05,61.2,346.4,-22.5,3.857,3.83,37,35,27.73,83.37
4857190,22/5/2015 20:50,61.2,346.6,-22.5,3.857,3.83,37,35,27.75,83.41
4291302,26/5/2015 21:26,61.2,346.6,-22.5,3.858,3.83,37,35,27.76,83.46
8479022,27/5/2015 21:15,61.2,346.6,-22.5,3.858,3.831,37,35,27.78,83.50999
4317418,28/5/2015 20:36,61.2,346.6,-22.5,3.859,3.831,37,35,27.8,83.56
1172569,29/5/2015 21:45,61.6,346.8,-22.5,3.859,3.831,37,35,27.81,83.61
4851505,1/6/2015 21:13,61.6,346.8,-22.5,3.859,3.832,37,35,27.83,83.66
1125235,2/6/2015 21:07,61.6,346.8,-22.5,3.859,3.831,37,35,27.85,83.72
4682619,3/6/2015 21:06,61.6,346.8,-22.5,3.86,3.833,37,35,27.86,83.77
7666068,4/6/2015 21:24,61.6,346.8,-22.5,3.86,3.832,37,35,27.88,83.82
8048016,5/6/2015 18:52,61.6,346.9,-22.5,3.86,3.833,37,35,27.9,83.87
6557241,8/6/2015 20:55,61.6,346.8,-22.5,3.861,3.834,37,35,27.91,83.92
4673897,9/6/2015 21:10,61.6,346.8,-22.5,3.862,3.834,37,35,27.93,83.97
7090607,10/6/2015 21:06,61.6,346.9,-22.5,3.862,3.834,37,35,27.95,84.02
1888330,11/6/2015 21:02,61.6,346.9,-22.5,3.862,3.834,37,35,27.96,84.07
2105402,12/6/2015 21:30,61.6,347.1,-22.5,3.862,3.834,37,35,27.98,84.12
4123027,22/6/2015 21:19,62,347.1,-22.5,3.863,3.835,37,35,28,84.17
9814374,23/6/2015 20:42,62,347.1,-22.5,3.863,3.835,37,35,28.01,84.21
4481340,24/6/2015 20:37,62,347.1,-22.5,3.864,3.835,37,35,28.03,84.25999
9188292,26/6/2015 19:57,62,347.1,-22.5,3.863,3.836,37,35,28.05,84.31
4884384,6/7/2015 21:13,62,347.2,-22.5,3.864,3.837,37,35,28.07,84.38
6061166,7/7/2015 20:20,62,347.2,-22.5,3.865,3.837,37,35,28.08,84.43
9786617,8/7/2015 20:44,62,347.2,-22.5,3.864,3.837,37,35,28.1,84.48
1404585,9/7/2015 21:20,62,347.2,-22.5,3.866,3.838,37,35,28.12,84.53
9673234,10/7/2015 20:16,62,347.2,-22.5,3.866,3.838,37,35,28.13,84.58
8637108,13/7/2015 21:21,62,347.4,-22.5,3.866,3.838,37,35,28.15,84.63
2530946,14/7/2015 21:00,62,347.2,-22.5,3.866,3.838,37,35,28.17,84.68
7816076,16/7/2015 21:33,62.4,347.4,-22.5,3.867,3.838,37,35,28.18,84.73
3665999,20/7/2015 21:10,62.4,347.4,-22.5,3.867,3.84,37,35,28.2,84.78
1876700,22/7/2015 20:41,62.4,347.4,-22.5,3.867,3.839,37,35,28.21,84.83
3716128,23/7/2015 20:18,62.4,347.4,-22.5,3.867,3.84,37,35,28.23,84.88
1361169,24/7/2015 14:47,62.4,347.5,-22.5,3.868,3.841,37,35,28.25,84.93
1317767,28/7/2015 20:45,62.4,347.5,-22.5,3.869,3.841,37,35,28.26,84.98
2109843,29/7/2015 20:50,62.4,347.5,-22.5,3.868,3.84,37,35,28.29,85.03
8466653,30/7/2015 15:20,62.4,347.5,-22.5,3.869,3.841,37,35,28.31,85.1
2436582,31/7/2015 20:26,62.4,347.7,-22.5,3.87,3.841,37,35,28.32,85.15
9326642,3/8/2015 21:04,62.4,347.7,-22.5,3.87,3.842,37,35,28.34,85.2
2078111,4/8/2015 20:56,62.8,347.7,-22.5,3.87,3.842,37,35,28.35,85.23
9792988,5/8/2015 22:44,62.8,347.7,-22.5,3.87,3.843,37,35,28.36,85.27
5277516,6/8/2015 21:06,62.8,347.7,-22.5,3.87,3.843,37,35,28.39,85.33
4579688,7/8/2015 15:11,62.8,347.7,-22.5,3.871,3.844,37,35,28.4,85.38
7355573,10/8/2015 21:11,62.8,347.8,-22.5,3.871,3.844,37,35,28.41,85.43
6389608,11/8/2015 21:00,62.8,347.8,-22.5,3.872,3.844,37,35,28.44,85.5
1778242,12/8/2015 21:14,62.8,347.8,-22.5,3.872,3.845,37,35,28.46,85.54
8382266,13/8/2015 20:46,62.8,347.8,-22.5,3.872,3.845,37,35,28.47,85.59
9038045,14/8/2015 21:20,62.8,348,-22.5,3.873,3.845,37,35,28.49,85.64
5897785,17/8/2015 21:12,62.8,348,-22.5,3.873,3.845,37,35,28.5,85.68999
2116590,18/8/2015 21:05,62.8,348,-22.5,3.874,3.846,37,35,28.52,85.74
6788664,19/8/2015 21:09,63.2,348,-22.5,3.873,3.845,37,35,28.54,85.79
9103791,20/8/2015 20:42,63.2,348,-22.5,3.874,3.846,37,35,28.55,85.84
9146765,21/8/2015 16:20,63.2,348,-22.5,3.874,3.847,37,35,28.57,85.89
7341078,24/8/2015 21:14,63.2,348.2,-22.5,3.874,3.847,37,35,28.59,85.93999
1720499,25/8/2015 20:07,63.2,348.2,-22.5,3.876,3.847,37,35,28.6,85.99
1380549,26/8/2015 16:53,63.2,348.2,-22.5,3.875,3.848,37,35,28.62,86.06
5520299,27/8/2015 20:15,63.2,348.2,-22.5,3.875,3.848,37,35,28.64,86.11
1593228,28/8/2015 20:49,63.2,348.3,-22.5,3.876,3.849,37,35,28.66,86.16
7694132,31/8/2015 19:39,63.2,348.3,-22.5,3.877,3.849,37,35,28.67,86.21
8564239,1/9/2015 20:35,63.2,348.3,-22.5,3.877,3.849,37,35,28.69,86.25999
3987650,2/9/2015 20:31,63.2,348.3,-22.5,3.878,3.849,37,35,28.71,86.31
7955055,3/9/2015 21:05,63.6,348.3,-22.5,3.878,3.85,37,35,28.72,86.36
9621579,4/9/2015 19:00,63.6,348.3,-22.5,3.878,3.85,37,35,28.75,86.41
6887552,10/9/2015 21:20,63.6,348.5,-22.5,3.878,3.851,37,35,28.76,86.46
6393760,11/9/2015 12:26,63.6,348.5,-22.5,3.878,3.85,37,35,28.77,86.50999
4990613,14/9/2015 15:52,63.6,348.5,-22.5,3.879,3.851,37,35,28.79,86.56
5573605,15/9/2015 20:59,63.6,348.5,-22.5,3.88,3.851,37,35,28.81,86.6
7599049,16/9/2015 21:09,63.6,348.6,-22.5,3.879,3.852,37,35,28.82,86.65
4191889,30/9/2015 20:54,63.6,348.6,-22.5,3.881,3.852,37,35,28.84,86.71
6431044,1/10/2015 21:10,63.6,348.5,-22.5,3.88,3.853,37,35,28.86,86.75999
7794819,2/10/2015 20:28,63.6,348.6,-22.5,3.881,3.853,37,35,28.87,86.81
4740152,6/5/2015 14:39,64,348.6,-22.5,3.881,3.853,37,35,28.89,86.86
3350807,7/5/2015 16:15,64,348.6,-22.5,3.882,3.853,37,35,28.91,86.91
7026352,8/5/2015 16:31,64,348.8,-22.5,3.882,3.853,37,35,28.92,86.96
9503621,11/5/2015 15:51,64,348.8,-22.5,3.882,3.854,37,35,28.94,87.00999
5386490,11/5/2015 22:58,64,348.8,-22.5,3.882,3.855,37,35,28.96,87.06
5045814,12/5/2015 15:56,64,348.8,-22.5,3.882,3.855,37,35,28.98,87.11
8530132,13/5/2015 21:35,64,348.9,-22.5,3.883,3.855,37,35,28.99,87.16
3908178,14/5/2015 15:57,64,348.9,-22.5,3.884,3.855,37,35,29.01,87.22
2142802,14/5/2015 22:53,64,348.9,-22.5,3.884,3.856,37,35,29.03,87.27
4141353,18/5/2015 16:28,64,348.9,-22.5,3.884,3.856,37,35,29.05,87.32
2340537,19/5/2015 20:42,64,348.9,-22.5,3.885,3.856,37,35,29.06,87.37
1311275,20/5/2015 15:51,64.4,348.9,-22.5,3.885,3.857,37,35,29.08,87.42
2696677,21/5/2015 16:06,64.4,349.1,-22.5,3.885,3.857,37,35,29.1,87.47
8696593,22/5/2015 14:49,64.4,349.1,-22.5,3.885,3.858,37,35,29.11,87.52
6506700,26/5/2015 15:59,64.4,349.1,-22.5,3.885,3.858,37,35,29.13,87.57
2650561,27/5/2015 14:30,64.4,349.1,-22.5,3.887,3.858,37,35,29.15,87.63
8154465,28/5/2015 16:35,64.4,349.3,-22.5,3.886,3.858,37,35,29.16,87.67
4496995,29/5/2015 15:54,64.4,349.3,-22.5,3.887,3.859,37,35,29.18,87.72
3617689,2/6/2015 15:40,64.4,349.3,-22.5,3.887,3.859,37,35,29.2,87.77
6508489,3/6/2015 22:22,64.4,349.3,-22.5,3.887,3.859,37,35,29.21,87.82
3975291,4/6/2015 16:25,64.4,349.4,-22.5,3.888,3.86,37,35,29.23,87.89
5886855,5/6/2015 22:56,64.4,349.3,-22.5,3.889,3.861,37,35,29.25,87.93
9118529,8/6/2015 15:49,64.8,349.4,-22.5,3.889,3.86,37,35,29.27,87.98
5408764,9/6/2015 15:59,64.8,349.4,-22.5,3.889,3.861,37,35,29.28,88.03
3934160,11/6/2015 17:24,64.8,349.6,-22.5,3.889,3.861,37,35,29.3,88.09
4797962,23/6/2015 15:10,64.8,349.6,-22.5,3.89,3.861,37,35,29.32,88.14
6991392,24/6/2015 16:53,64.8,349.6,-22.5,3.89,3.861,37,35,29.33,88.18999
6416641,6/7/2015 15:42,64.8,349.6,-22.5,3.891,3.862,37,35,29.35,88.24
9612753,6/7/2015 22:34,64.8,349.6,-22.5,3.891,3.862,37,35,29.36,88.29
2692638,7/7/2015 20:59,64.8,349.6,-22.5,3.891,3.864,37,35,29.38,88.34
9759620,8/7/2015 15:35,64.8,349.7,-22.5,3.892,3.863,37,35,29.4,88.39
4121312,9/7/2015 18:35,64.8,349.7,-22.5,3.891,3.863,37,35,29.41,88.43999
8215779,10/7/2015 15:27,64.8,349.7,-22.5,3.892,3.864,37,35,29.44,88.49
3490051,13/7/2015 16:49,65.2,349.7,-22.5,3.892,3.863,37,35,29.45,88.54
3825294,14/7/2015 23:13,65.2,349.7,-22.5,3.893,3.865,37,35,29.46,88.59
3725155,15/7/2015 20:12,65.2,349.7,-22.5,3.893,3.865,37,35,29.49,88.64
8220236,16/7/2015 16:35,65.2,349.9,-22.5,3.894,3.866,37,35,29.5,88.68999
7705326,17/7/2015 17:12,65.2,349.9,-22.5,3.894,3.867,37,35,29.51,88.73
6354805,20/7/2015 16:47,65.2,349.9,-22.5,3.894,3.866,37,35,29.54,88.8
1894829,22/7/2015 17:20,65.2,349.9,-22.5,3.895,3.867,37,35,29.55,88.82999
5288948,23/7/2015 16:37,65.2,349.9,-22.5,3.895,3.867,37,35,29.57,88.9
1767705,24/7/2015 14:06,65.2,349.9,-22.5,3.895,3.868,37,35,29.59,88.95
4249754,28/7/2015 16:00,65.2,350,-22.5,3.896,3.867,37,35,29.61,89
7857520,29/7/2015 17:07,65.6,350,-22.5,3.896,3.868,37,35,29.62,89.05
4620707,30/7/2015 16:43,65.6,350,-22.5,3.897,3.868,37,35,29.64,89.1
9456050,31/7/2015 15:26,65.6,350,-22.5,3.896,3.869,37,35,29.65,89.15
7665938,3/8/2015 15:20,65.6,350.2,-22.5,3.898,3.869,37,35,29.67,89.2
4976769,4/8/2015 21:36,65.6,350.2,-22.5,3.897,3.87,37,35,29.69,89.25
4608932,6/8/2015 15:58,65.6,350.2,-22.5,3.897,3.87,37,35,29.7,89.3
4911258,14/8/2015 15:50,65.6,350.2,-22.5,3.899,3.87,37,35,29.72,89.35
4092062,18/8/2015 16:24,65.6,350.2,-22.5,3.898,3.871,37,35,29.74,89.4
3083090,19/8/2015 15:51,65.6,350.2,-22.5,3.9,3.87,37,35,29.75,89.45
4232020,20/8/2015 15:47,65.6,350.3,-22.5,3.899,3.87,37,35,29.77,89.5
9195467,21/8/2015 16:07,65.6,350.3,-22.5,3.9,3.871,37,35,29.79,89.55
2858851,24/8/2015 16:03,66,350.3,-22.5,3.9,3.872,37,35,29.81,89.62
7942538,25/8/2015 15:56,66,350.3,-22.5,3.9,3.872,37,35,29.82,89.67
1974810,26/8/2015 13:50,66,350.5,-22.5,3.9,3.872,37,35,29.84,89.72
4834937,27/8/2015 15:54,66,350.5,-22.5,3.9,3.873,37,35,29.86,89.77
8633711,28/8/2015 17:10,66,350.5,-22.5,3.901,3.874,37,35,29.87,89.82
9312955,1/9/2015 16:06,66,350.5,-22.5,3.901,3.874,37,35,29.9,89.87
2973616,2/9/2015 16:12,66,350.7,-22.5,3.901,3.874,37,35,29.91,89.92
6756770,3/9/2015 18:03,66,350.7,-22.5,3.902,3.875,37,35,29.92,89.97
2747973,4/9/2015 13:47,66,350.7,-22.5,3.903,3.874,37,35,29.94,90.02
7999305,8/9/2015 16:03,66,350.7,-22.5,3.903,3.875,37,35,29.96,90.06
9725689,9/9/2015 22:18,66,350.7,-22.5,3.903,3.875,37,35,29.97,90.11
7205396,10/9/2015 21:59,66.4,350.7,-22.5,3.904,3.876,37,35,29.99,90.16
9810654,11/9/2015 16:34,66.4,350.7,-22.5,3.904,3.876,37,35,30.01,90.21
8726710,14/9/2015 15:15,66.4,350.8,-22.5,3.904,3.876,37,35,30.02,90.25999
4399824,16/9/2015 22:20,66.4,350.8,-22.5,3.905,3.877,37,35,30.04,90.31
8707083,21/9/2015 22:54,66.4,350.8,-22.5,3.906,3.877,37,35,30.06,90.36
1729270,22/9/2015 16:30,66.4,350.8,-22.5,3.906,3.877,37,35,30.07,90.41
5300478,24/9/2015 16:44,66.4,351,-22.5,3.906,3.878,37,35,30.1,90.48
2463451,25/9/2015 14:19,66.4,351,-22.5,3.906,3.878,37,35,30.11,90.53
8391017,28/9/2015 21:29,66.4,351,-22.5,3.907,3.878,37,35,30.13,90.57999
9051594,29/9/2015 21:23,66.4,351.1,-22.5,3.907,3.879,37,35,30.15,90.63
4750104,30/9/2015 16:39,66.8,351.1,-22.5,3.907,3.878,37,35,30.16,90.68
7479749,1/10/2015 16:39,66.8,351.1,-22.5,3.908,3.879,37,35,30.18,90.73
6181694,2/10/2015 12:31,66.8,351.1,-22.5,3.908,3.88,37,35,30.19,90.77
5740799,2/10/2015 15:16,66.8,351.1,-22.5,3.908,3.88,37,35,30.2,90.82
7602915,17/3/2015 14:14,66.8,351.1,-22.5,3.909,3.879,37,35,30.23,90.86
3927755,18/3/2015 13:56,66.8,351.1,-22.5,3.909,3.881,37,35,30.24,90.91
2905400,19/3/2015 12:56,66.8,351.3,-22.5,3.91,3.881,37,35,30.25,90.96
9893968,19/3/2015 15:42,66.8,351.3,-22.5,3.91,3.881,37,35,30.28,91.00999
5722115,20/3/2015 11:10,66.8,351.1,-22.5,3.91,3.882,37,35,30.3,91.07999
3029328,23/3/2015 13:41,66.8,351.3,-22.5,3.911,3.882,37,35,30.31,91.13
5183328,25/3/2015 13:54,66.8,351.3,-22.5,3.91,3.882,37,35,30.33,91.18
8806931,26/3/2015 13:00,67.2,351.4,-22.5,3.911,3.883,37,35,30.35,91.23
4375852,26/3/2015 14:15,67.2,351.4,-22.5,3.912,3.883,37,35,30.36,91.25999
7246592,27/3/2015 15:19,67.2,351.4,-22.5,3.912,3.883,37,35,30.37,91.31
6319362,1/4/2015 11:34,67.2,351.4,-22.5,3.912,3.883,37,35,30.39,91.36
7120531,2/4/2015 13:57,67.2,351.6,-22.5,3.912,3.884,37,35,30.41,91.41
5676148,2/4/2015 19:47,67.2,351.6,-22.5,3.913,3.885,37,35,30.42,91.43999
1850215,6/4/2015 16:38,67.2,351.6,-22.5,3.913,3.885,37,35,30.44,91.50999
8725264,7/4/2015 13:29,67.2,351.6,-22.5,3.914,3.885,37,35,30.46,91.56
7613205,8/4/2015 11:50,67.2,351.8,-22.5,3.914,3.885,37,35,30.47,91.61
1160262,8/4/2015 21:36,67.2,351.8,-22.5,3.914,3.885,37,35,30.49,91.66
7131170,9/4/2015 16:13,67.2,351.8,-22.5,3.914,3.886,37,35,30.51,91.71
1865866,9/4/2015 18:10,67.2,351.8,-22.5,3.914,3.887,37,35,30.52,91.75999
5167394,13/4/2015 18:21,67.6,351.8,-22.5,3.915,3.887,37,35,30.54,91.81
1893828,14/4/2015 14:23,67.6,351.8,-22.5,3.915,3.887,37,35,30.56,91.86
4739169,15/4/2015 15:35,67.6,351.9,-22.5,3.915,3.887,37,35,30.57,91.91
8119738,16/4/2015 16:16,67.6,351.9,-22.5,3.916,3.888,37,35,30.59,91.96
6605909,17/4/2015 14:22,67.6,351.9,-22.5,3.917,3.888,37,35,30.61,92.00999
5010090,20/4/2015 10:44,67.6,351.9,-22.5,3.917,3.888,37,35,30.62,92.06
6598950,20/4/2015 15:41,67.6,351.9,-22.5,3.917,3.889,37,35,30.64,92.11
2320295,21/4/2015 17:04,67.6,352.1,-22.5,3.918,3.889,37,35,30.66,92.16
2565954,22/4/2015 17:15,67.6,352.1,-22.5,3.917,3.89,37,35,30.67,92.21
4358006,23/4/2015 15:13,67.6,352.1,-22.5,3.918,3.889,37,35,30.69,92.28
7275599,24/4/2015 15:25,68,352.1,-22.5,3.919,3.89,37,35,30.71,92.32999
2910388,27/4/2015 13:51,68,352.1,-22.5,3.919,3.89,37,35,30.73,92.38
9262993,28/4/2015 15:57,68,352.1,-22.5,3.92,3.892,37,35,30.74,92.43
9100030,29/4/2015 17:00,68,352.2,-22.5,3.919,3.892,37,35,30.76,92.48
6385574,30/4/2015 20:13,68,352.2,-22.5,3.92,3.892,37,35,30.78,92.53
2954694,6/5/2015 11:52,68,352.2,-22.5,3.921,3.892,37,35,30.79,92.57999
1881587,7/5/2015 14:52,68,352.2,-22.5,3.921,3.893,37,35,30.81,92.63
7920641,8/5/2015 14:02,68,352.2,-22.5,3.921,3.893,37,35,30.83,92.68
7892870,11/5/2015 13:17,68,352.4,-22.5,3.922,3.893,37,35,30.84,92.72
4273923,13/5/2015 15:37,68,352.4,-22.5,3.922,3.893,37,35,30.86,92.77
3075616,15/5/2015 13:54,68,352.4,-22.5,3.922,3.894,37,35,30.87,92.82
6527360,18/5/2015 15:32,68.4,352.4,-22.5,3.922,3.894,37,35,30.9,92.89
5664133,19/5/2015 13:39,68.4,352.5,-22.5,3.924,3.894,37,35,30.92,92.93999
5623929,20/5/2015 15:48,68.4,352.5,-22.5,3.924,3.895,37,35,30.93,92.99
9556597,21/5/2015 15:11,68.4,352.5,-22.5,3.924,3.896,37,35,30.94,93.04
7296160,22/5/2015 15:05,68.4,352.5,-22.5,3.924,3.896,37,35,30.97,93.09
6952363,26/5/2015 14:55,68.4,352.5,-22.5,3.924,3.896,37,35,30.98,93.14
2510083,28/5/2015 14:49,68.4,352.7,-22.5,3.924,3.896,37,35,30.99,93.18999
3585643,29/5/2015 15:17,68.4,352.7,-22.5,3.925,3.897,37,35,31.02,93.24
9798481,1/6/2015 13:52,68.4,352.7,-22.5,3.925,3.897,37,35,31.03,93.29
5245899,2/6/2015 15:08,68.4,352.7,-22.5,3.925,3.898,37,35,31.05,93.34
4833501,3/6/2015 15:07,68.4,352.7,-22.5,3.926,3.898,37,35,31.07,93.39
7183795,4/6/2015 16:28,68.8,352.8,-22.5,3.926,3.898,37,35,31.08,93.43999
2465644,5/6/2015 14:23,68.8,352.8,-22.5,3.927,3.898,37,35,31.1,93.49
9465156,8/6/2015 14:48,68.8,352.8,-22.5,3.928,3.899,37,35,31.12,93.54
9654573,9/6/2015 14:04,68.8,352.8,-22.5,3.928,3.899,37,35,31.14,93.61
9897750,10/6/2015 15:57,68.8,353,-22.5,3.929,3.899,37,35,31.15,93.66
7783878,11/6/2015 11:51,68.8,353,-22.5,3.928,3.9,37,35,31.17,93.71
7230828,11/6/2015 18:10,68.8,353,-22.5,3.929,3.9,37,35,31.19,93.75999
3735296,15/6/2015 14:54,68.8,353,-22.5,3.929,3.901,37,35,31.2,93.81
8156248,16/6/2015 15:30,68.8,353,-22.5,3.929,3.901,37,35,31.22,93.86
2617840,17/6/2015 16:13,68.8,353.2,-22.5,3.929,3.901,37,35,31.23,93.91
3052743,18/6/2015 15:25,69.2,353.2,-22.5,3.93,3.901,37,35,31.25,93.96
8627260,19/6/2015 15:41,69.2,353.2,-22.5,3.931,3.902,37,35,31.27,94.00999
5105267,22/6/2015 13:48,69.2,353.2,-22.5,3.931,3.902,37,35,31.28,94.05
9545887,6/7/2015 15:15,69.2,353.2,-22.5,3.931,3.903,37,35,31.3,94.1
8250268,7/7/2015 14:09,69.2,353.2,-22.5,3.932,3.903,37,35,31.32,94.15
2669612,9/7/2015 19:54,69.2,353.3,-22.5,3.932,3.904,37,35,31.33,94.2
8124131,10/7/2015 13:59,69.2,353.3,-22.5,3.932,3.904,37,35,31.35,94.27
2446433,13/7/2015 15:35,69.2,353.3,-22.5,3.932,3.904,37,35,31.38,94.32
8927021,13/7/2015 16:52,69.2,353.3,-22.5,3.933,3.904,37,35,31.39,94.37
5089897,14/7/2015 14:54,69.2,353.3,-22.5,3.933,3.905,37,35,31.4,94.4
3654044,15/7/2015 17:07,69.2,353.5,-22.5,3.933,3.904,37,35,31.42,94.45
2089446,16/7/2015 13:57,69.6,353.5,-22.5,3.934,3.906,37,35,31.43,94.5
7424896,20/7/2015 15:01,69.6,353.5,-22.5,3.934,3.906,37,35,31.45,94.55
9111701,21/7/2015 14:29,69.6,353.6,-22.5,3.935,3.906,37,35,31.48,94.62
2864592,22/7/2015 13:08,69.6,353.5,-22.5,3.936,3.907,37,35,31.49,94.67
8148524,23/7/2015 15:26,69.6,353.6,-22.5,3.935,3.907,37,35,31.51,94.72
2903018,24/7/2015 14:24,69.6,353.6,-22.5,3.936,3.908,37,35,31.52,94.77
2094546,27/7/2015 15:31,69.6,353.6,-22.5,3.936,3.907,37,35,31.54,94.82
7432008,28/7/2015 19:02,69.6,353.6,-22.5,3.937,3.908,37,35,31.56,94.87
4468211,29/7/2015 19:14,69.6,353.6,-22.5,3.937,3.908,37,35,31.57,94.92
2309303,30/7/2015 14:03,69.6,353.8,-22.5,3.937,3.908,37,35,31.59,94.99
4951324,31/7/2015 15:17,69.6,353.8,-22.5,3.938,3.909,37,35,31.61,95.02
2757624,3/8/2015 17:49,70,353.8,-22.5,3.938,3.909,37,35,31.62,95.07
1548585,4/8/2015 15:14,70,353.8,-22.5,3.938,3.91,37,35,31.64,95.11
9667916,5/8/2015 14:53,70,353.8,-22.5,3.939,3.91,37,35,31.66,95.16
8436139,6/8/2015 14:55,70,353.9,-22.5,3.939,3.91,37,35,31.68,95.24
4355137,7/8/2015 13:56,70,353.9,-22.5,3.94,3.91,37,35,31.69,95.29
2133815,10/8/2015 15:07,70,353.9,-22.5,3.94,3.911,37,35,31.71,95.34
5170756,11/8/2015 13:44,70,354.1,-22.5,3.94,3.911,37,35,31.73,95.38
8650473,12/8/2015 14:11,70,354.1,-22.5,3.94,3.912,37,35,31.74,95.43
9408551,13/8/2015 15:11,70,354.1,-22.5,3.94,3.912,37,35,31.76,95.48
6382971,14/8/2015 13:34,70,354.1,-22.5,3.942,3.913,37,35,31.78,95.53
1748892,14/8/2015 19:19,70.4,354.1,-22.5,3.942,3.913,37,35,31.79,95.57999
9241161,17/8/2015 15:22,70.4,354.3,-22.5,3.942,3.914,37,35,31.81,95.63
8464237,18/8/2015 13:52,70.4,354.3,-22.5,3.942,3.913,37,35,31.83,95.68
7945577,18/8/2015 20:50,70.4,354.3,-22.5,3.943,3.914,37,35,31.85,95.75
5627531,19/8/2015 15:16,70.4,354.3,-22.5,3.943,3.914,37,35,31.86,95.8
7141257,20/8/2015 13:00,70.4,354.3,-22.5,3.943,3.915,37,35,31.88,95.85
5066890,20/8/2015 17:46,70.4,354.4,-22.5,3.944,3.915,37,35,31.9,95.9
2441375,24/8/2015 13:07,70.4,354.4,-22.5,3.943,3.915,37,35,31.91,95.95
3336350,24/8/2015 19:19,70.4,354.4,-22.5,3.944,3.916,37,35,31.93,96
2025534,25/8/2015 15:34,70.4,354.4,-22.5,3.945,3.916,37,35,31.95,96.05
2566381,26/8/2015 11:55,70.4,354.4,-22.5,3.945,3.917,37,35,31.97,96.1
4060982,27/8/2015 15:41,70.8,354.6,-22.5,3.946,3.917,37,35,31.98,96.15
9016104,31/8/2015 14:36,70.8,354.6,-22.5,3.945,3.917,37,35,32,96.2
5231913,1/9/2015 13:13,70.8,354.6,-22.5,3.946,3.918,37,35,32.02,96.25
5450994,1/9/2015 20:14,70.8,354.6,-22.5,3.946,3.918,37,35,32.03,96.3
9603971,2/9/2015 13:49,70.8,354.6,-22.5,3.947,3.919,37,35,32.05,96.35
4289231,3/9/2015 12:50,70.8,354.7,-22.5,3.947,3.918,37,35,32.07,96.4
5600657,3/9/2015 19:29,70.8,354.7,-22.5,3.948,3.919,37,35,32.09,96.47
